2024-03-26 12:57:30,483 - INFO - Args parsed succesfully
2024-03-26 12:57:30,483 - INFO - Params: Namespace(emotion_transform_prob=0.0, epochs=100, exp_name='Regular_2', net_name='resnet50')
2024-03-26 12:57:31,357 - INFO - Model was initialized and sent to cuda:0
2024-03-26 12:57:34,014 - INFO - All data has been loaded
2024-03-26 12:57:34,016 - INFO - Got hyper parametrs for current model:
2024-03-26 12:57:34,016 - INFO - batch size=128
2024-03-26 12:57:34,016 - INFO - Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0006
    lr: 0.0006
    maximize: False
    weight_decay: 0
)
2024-03-26 12:57:34,016 - INFO - <torch.optim.lr_scheduler.CosineAnnealingLR object at 0x7f49392761c0>
2024-03-26 12:57:34,017 - INFO - DataLoaders initialized
2024-03-26 12:57:34,017 - INFO - HyperParams initiliazed, starting training...
2024-03-26 13:14:38,559 - INFO - 	 In epoch number 29, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.15 secs
2024-03-26 13:14:53,847 - INFO - 	 In epoch number 29, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.44 secs
2024-03-26 13:15:05,998 - INFO - 	 In epoch number 29, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 27.59 secs
2024-03-26 13:15:09,728 - INFO - Finished epoch number 29 | Loss: 4.595114120167379e-05 | Epoch Time: 31.322075843811035
2024-03-26 13:15:09,904 - INFO - 	 In epoch number 30, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.18 secs
2024-03-26 13:15:21,871 - INFO - 	 In epoch number 30, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 12.14 secs
2024-03-26 13:15:33,044 - INFO - 	 In epoch number 30, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 23.32 secs
2024-03-26 13:15:56,941 - INFO - Epoch: 30 | Loss: 0.0000 | Training accuracy: 99.763% | Validation accuracy: 67.846% | Epoch Time: 47.21 secs
2024-03-26 13:15:59,977 - INFO - 	 In epoch number 31, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.14 secs
2024-03-26 13:16:11,753 - INFO - 	 In epoch number 31, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 11.91 secs
2024-03-26 13:16:22,994 - INFO - 	 In epoch number 31, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 23.15 secs
